Id,Gen_sp,Habitat,Plot,Flower_density,Flower_species,Start_time,Finish_time,Date,Site,Corridor,Notes,Round,Highest_temp,Lowest_temperature
769,Bombus_lapidarius,Non_flowering_crop_edge,10,1-5%,Trifolium_hybridum_spp_hybridum,14:00,14:20,09/08/14,Fresta,Yes,NA,2,26,15
770,Bombus_campestris,Corridor,1,6-10%,Succisa_pratensis,14:30,14:50,09/08/14,Fresta,Yes,NA,2,26,15
771,Bombus_ruderarius,Corridor,1,6-10%,Succisa_pratensis,14:30,14:50,09/08/14,Fresta,Yes,NA,2,26,15
772,Bombus_terrestris,Corridor,1,6-10%,Calluna_vulgaris,14:30,14:50,09/08/14,Fresta,Yes,NA,2,26,15
773,Bombus_terrestris,Corridor,1,6-10%,Calluna_vulgaris,14:30,14:50,09/08/14,Fresta,Yes,NA,2,26,15
774,Bombus_terrestris,Corridor,1,6-10%,Calluna_vulgaris,14:30,14:50,09/08/14,Fresta,Yes,NA,2,26,15
775,Bombus_terrestris,Corridor,1,6-10%,Calluna_vulgaris,14:30,14:50,09/08/14,Fresta,Yes,NA,2,26,15
776,Bombus_terrestris,Corridor,1,6-10%,Calluna_vulgaris,14:30,14:50,09/08/14,Fresta,Yes,NA,2,26,15
777,Bombus_terrestris,Corridor,1,6-10%,Calluna_vulgaris,14:30,14:50,09/08/14,Fresta,Yes,NA,2,26,15
778,Bombus_terrestris,Corridor,1,6-10%,Calluna_vulgaris,14:50,15:10,09/08/14,Fresta,Yes,NA,2,26,15
779,Bombus_pratorum,Corridor,2,6-10%,Calluna_vulgaris,14:50,15:10,09/08/14,Fresta,Yes,NA,2,26,15
780,Bombus_pratorum,Corridor,2,6-10%,Calluna_vulgaris,14:50,15:10,09/08/14,Fresta,Yes,NA,2,26,15
781,Bombus_soroeensis,Corridor,2,6-10%,Calluna_vulgaris,14:50,15:10,09/08/14,Fresta,Yes,NA,2,26,15
782,Bombus_soroeensis,Corridor,2,6-10%,Calluna_vulgaris,14:50,15:10,09/08/14,Fresta,Yes,NA,2,26,15
783,Bombus_soroeensis,Corridor,2,6-10%,Calluna_vulgaris,14:50,15:10,09/08/14,Fresta,Yes,NA,2,26,15
784,Bombus_quadricolor,Corridor,2,6-10%,Calluna_vulgaris,14:50,15:10,09/08/14,Fresta,Yes,NA,2,26,15
785,Bombus_quadricolor,Corridor,2,6-10%,Calluna_vulgaris,14:50,15:10,09/08/14,Fresta,Yes,NA,2,26,15
786,Bombus_lapidarius,Corridor,2,6-10%,Calluna_vulgaris,14:50,15:10,09/08/14,Fresta,Yes,NA,2,26,15
787,Bombus_subterraneus,Corridor,2,6-10%,Calluna_vulgaris,14:50,15:10,09/08/14,Fresta,Yes,NA,2,26,15
788,Bombus_subterraneus,Corridor,2,6-10%,Calluna_vulgaris,14:50,15:10,09/08/14,Fresta,Yes,NA,2,26,15
789,Bombus_subterraneus,Corridor,2,6-10%,Calluna_vulgaris,14:50,15:10,09/08/14,Fresta,Yes,NA,2,26,15
790,Bombus_campestris,Corridor,2,6-10%,Calluna_vulgaris,14:50,15:10,09/08/14,Fresta,Yes,NA,2,26,15
791,Bombus_campestris,Corridor,2,6-10%,Calluna_vulgaris,14:50,15:10,09/08/14,Fresta,Yes,NA,2,26,15
792,Bombus_campestris,Corridor,2,6-10%,Calluna_vulgaris,14:50,15:10,09/08/14,Fresta,Yes,NA,2,26,15
793,Bombus_campestris,Corridor,2,6-10%,Calluna_vulgaris,14:50,15:10,09/08/14,Fresta,Yes,NA,2,26,15
794,Bombus_subterraneus,Corridor,2,6-10%,Trifolium_hybridum_spp_hybridum,14:50,15:10,09/08/14,Fresta,Yes,NA,2,26,15
795,Bombus_subterraneus,Corridor,2,6-10%,Trifolium_hybridum_spp_hybridum,14:50,15:10,09/08/14,Fresta,Yes,NA,2,26,15
796,Bombus_subterraneus,Corridor,2,6-10%,Trifolium_hybridum_spp_hybridum,14:50,15:10,09/08/14,Fresta,Yes,NA,2,26,15
797,Bombus_campestris,Maintained_roadside,8,Trace,Campanulaceae_rotundifolia_spp._Rotundifolia,15:15,15:30,09/08/14,Fresta,Yes,NA,2,26,15
798,Bombus_subterraneus,Semi_natural_grasslands,1,Trace,Lathyrus_pratensis,11:50,12:15,13/08/14,K?ttgrind,No,NA,2,21,12
799,Bombus_subterraneus,Semi_natural_grasslands,1,Trace,Lathyrus_pratensis,11:50,12:15,13/08/14,K?ttgrind,No,NA,2,21,12
800,Bombus_spp,Semi_natural_grasslands,1,Trace,Lathyrus_pratensis,11:50,12:15,13/08/14,K?ttgrind,No,NA,2,21,12
801,Bombus_spp,Semi_natural_grasslands,1,Trace,Lathyrus_pratensis,11:50,12:15,13/08/14,K?ttgrind,No,NA,2,21,12
802,Bombus_sylvarum,Semi_natural_grasslands,1,Trace,Lathyrus_pratensis,11:50,12:15,13/08/14,K?ttgrind,No,NA,2,21,12
803,Bombus_lapidarius,Semi_natural_grasslands,1,Trace,Flying,11:50,12:15,13/08/14,K?ttgrind,No,NA,2,21,12
804,Bombus_subterraneus,Maintained_roadside,2,Trace,Centaurea_jacea,12:20,12:40,13/08/14,K?ttgrind,No,NA,2,21,12
805,Bombus_subterraneus,Maintained_roadside,2,Trace,Centaurea_jacea,12:20,12:40,13/08/14,K?ttgrind,No,NA,2,21,12
806,Bombus_subterraneus,Maintained_roadside,2,Trace,Trifolium_hybridum_spp_hybridum,12:20,12:40,13/08/14,K?ttgrind,No,NA,2,21,12
807,Bombus_pascuorum,Forest,3,Trace,Trifolium_hybridum_spp_hybridum,12:55,13:10,13/08/14,K?ttgrind,No,NA,2,21,12
808,Bombus_spp,Maintained_drain,4,1-5%,Lathyrus_pratensis,13:25,13:40,13/08/14,K?ttgrind,No,NA,2,21,12
809,Bombus_subterraneus,Maintained_drain,4,1-5%,Lathyrus_pratensis,13:25,13:40,13/08/14,K?ttgrind,No,NA,2,21,12
810,Bombus_pascuorum,Maintained_drain,4,1-5%,Trifolium_hybridum_spp_hybridum,13:25,13:40,13/08/14,K?ttgrind,No,NA,2,21,12
811,Bombus_pascuorum,Maintained_drain,4,1-5%,Trifolium_hybridum_spp_hybridum,13:25,13:40,13/08/14,K?ttgrind,No,NA,2,21,12
812,Bombus_pascuorum,Maintained_drain,4,1-5%,Vicia_cracca,13:25,13:40,13/08/14,K?ttgrind,No,NA,2,21,12
813,Bombus_pascuorum,Forest_grassland_boundary,5,1-5%,Trifolium_hybridum_spp_hybridum,13:50,14:05,13/08/14,K?ttgrind,No,NA,2,21,12
814,Bombus_terrestris,Non_flowering_crop_edge,6,1-5%,Centaurea_jacea,14:15,14:35,13/08/14,K?ttgrind,No,NA,2,21,12
815,Bombus_terrestris,Non_flowering_crop_edge,6,1-5%,Centaurea_jacea,14:15,14:35,13/08/14,K?ttgrind,No,NA,2,21,12
816,Bombus_terrestris,Non_flowering_crop_edge,6,1-5%,Centaurea_jacea,14:15,14:35,13/08/14,K?ttgrind,No,NA,2,21,12
817,Bombus_terrestris,Non_flowering_crop_edge,6,1-5%,Centaurea_jacea,14:15,14:35,13/08/14,K?ttgrind,No,NA,2,21,12
818,Bombus_terrestris,Non_flowering_crop_edge,6,1-5%,Centaurea_jacea,14:15,14:35,13/08/14,K?ttgrind,No,NA,2,21,12
819,Bombus_terrestris,Non_flowering_crop_edge,6,1-5%,Centaurea_jacea,14:15,14:35,13/08/14,K?ttgrind,No,NA,2,21,12
820,Bombus_spp,Non_flowering_crop_edge,6,1-5%,Succisa_pratensis,14:15,14:35,13/08/14,K?ttgrind,No,NA,2,21,12
821,Bombus_campestris,Non_flowering_crop_edge,6,1-5%,Succisa_pratensis,14:15,14:35,13/08/14,K?ttgrind,No,NA,2,21,12
822,Bombus_ruderarius,Non_flowering_crop_edge,6,1-5%,Succisa_pratensis,14:15,14:35,13/08/14,K?ttgrind,No,NA,2,21,12
823,Bombus_pratorum,Non_flowering_crop_edge,6,1-5%,Succisa_pratensis,14:15,14:35,13/08/14,K?ttgrind,No,NA,2,21,12
824,Bombus_subterraneus,Non_flowering_crop_edge,6,1-5%,Succisa_pratensis,14:15,14:35,13/08/14,K?ttgrind,No,NA,2,21,12
825,Bombus_terrestris,Semi_natural_grasslands,1,1-5%,Leontodon_autumnalis_var._Autumnalis,11:45,12:10,14/08/14,G?vsta,Yes,NA,2,22,9
826,Bombus_terrestris,Semi_natural_grasslands,1,1-5%,Leontodon_autumnalis_var._Autumnalis,11:45,12:10,14/08/14,G?vsta,Yes,NA,2,22,9
827,Bombus_terrestris,Semi_natural_grasslands,1,1-5%,Leontodon_autumnalis_var._Autumnalis,11:45,12:10,14/08/14,G?vsta,Yes,NA,2,22,9
828,Bombus_terrestris,Semi_natural_grasslands,1,1-5%,Leontodon_autumnalis_var._Autumnalis,11:45,12:10,14/08/14,G?vsta,Yes,NA,2,22,9
829,Bombus_terrestris,Semi_natural_grasslands,1,1-5%,Leontodon_autumnalis_var._Autumnalis,11:45,12:10,14/08/14,G?vsta,Yes,NA,2,22,9
830,Bombus_terrestris,Semi_natural_grasslands,1,1-5%,Leontodon_autumnalis_var._Autumnalis,11:45,12:10,14/08/14,G?vsta,Yes,NA,2,22,9
831,Bombus_terrestris,Semi_natural_grasslands,1,1-5%,Leontodon_autumnalis_var._Autumnalis,11:45,12:10,14/08/14,G?vsta,Yes,NA,2,22,9
832,Bombus_terrestris,Semi_natural_grasslands,1,1-5%,Leontodon_autumnalis_var._Autumnalis,11:45,12:10,14/08/14,G?vsta,Yes,NA,2,22,9
833,Bombus_terrestris,Semi_natural_grasslands,1,1-5%,Leontodon_autumnalis_var._Autumnalis,11:45,12:10,14/08/14,G?vsta,Yes,NA,2,22,9
834,Bombus_terrestris,Semi_natural_grasslands,1,1-5%,Leontodon_autumnalis_var._Autumnalis,11:45,12:10,14/08/14,G?vsta,Yes,NA,2,22,9
835,Bombus_terrestris,Semi_natural_grasslands,1,1-5%,Leontodon_autumnalis_var._Autumnalis,11:45,12:10,14/08/14,G?vsta,Yes,NA,2,22,9
836,Bombus_sylvarum,Semi_natural_grasslands,1,1-5%,Leontodon_autumnalis_var._Autumnalis,11:45,12:10,14/08/14,G?vsta,Yes,NA,2,22,9
837,Bombus_sylvarum,Semi_natural_grasslands,1,1-5%,Leontodon_autumnalis_var._Autumnalis,11:45,12:10,14/08/14,G?vsta,Yes,NA,2,22,9
838,Bombus_spp,Semi_natural_grasslands,1,1-5%,Leontodon_autumnalis_var._Autumnalis,11:45,12:10,14/08/14,G?vsta,Yes,NA,2,22,9
839,Bombus_spp,Semi_natural_grasslands,1,1-5%,Leontodon_autumnalis_var._Autumnalis,11:45,12:10,14/08/14,G?vsta,Yes,NA,2,22,9
840,Bombus_spp,Semi_natural_grasslands,1,1-5%,Leontodon_autumnalis_var._Autumnalis,11:45,12:10,14/08/14,G?vsta,Yes,NA,2,22,9
841,Bombus_lapidarius,Semi_natural_grasslands,1,1-5%,Leontodon_autumnalis_var._Autumnalis,11:45,12:10,14/08/14,G?vsta,Yes,NA,2,22,9
842,Bombus_lapidarius,Semi_natural_grasslands,1,1-5%,Leontodon_autumnalis_var._Autumnalis,11:45,12:10,14/08/14,G?vsta,Yes,NA,2,22,9
843,Bombus_lapidarius,Semi_natural_grasslands,1,1-5%,Leontodon_autumnalis_var._Autumnalis,11:45,12:10,14/08/14,G?vsta,Yes,NA,2,22,9
844,Bombus_spp,Semi_natural_grasslands,1,1-5%,Leontodon_autumnalis_var._Autumnalis,11:45,12:10,14/08/14,G?vsta,Yes,NA,2,22,9
845,Bombus_subterraneus,Semi_natural_grasslands,1,1-5%,Leontodon_autumnalis_var._Autumnalis,11:45,12:10,14/08/14,G?vsta,Yes,NA,2,22,9
846,Bombus_subterraneus,Semi_natural_grasslands,2,Trace,Leontodon_autumnalis_var._Autumnalis,12:15,12:35,14/08/14,G?vsta,Yes,NA,2,22,9
847,Bombus_subterraneus,Semi_natural_grasslands,2,Trace,Leontodon_autumnalis_var._Autumnalis,12:15,12:35,14/08/14,G?vsta,Yes,NA,2,22,9
848,Bombus_pascuorum,Semi_natural_grasslands,2,Trace,Leontodon_autumnalis_var._Autumnalis,12:15,12:35,14/08/14,G?vsta,Yes,NA,2,22,9
849,Bombus_subterraneus,Semi_natural_grasslands,2,Trace,Lathyrus_pratensis,12:15,12:35,14/08/14,G?vsta,Yes,NA,2,22,9
850,Bombus_pascuorum,Forest_grassland_boundary,3,Trace,Leontodon_autumnalis_var._Autumnalis,12:50,13:15,14/08/14,G?vsta,Yes,NA,2,22,9
851,Bombus_subterraneus,Forest_grassland_boundary,3,Trace,Leontodon_autumnalis_var._Autumnalis,12:50,13:15,14/08/14,G?vsta,Yes,NA,2,22,9
852,Bombus_pascuorum,Forest_grassland_boundary,3,Trace,Flying,12:50,13:15,14/08/14,G?vsta,Yes,NA,2,22,9
853,Bombus_lapidarius,Corridor,4,Trace,Centaurea_jacea,13:25,13:55,14/08/14,G?vsta,Yes,NA,2,22,9
854,Bombus_pascuorum,Corridor,4,Trace,Centaurea_jacea,13:25,13:55,14/08/14,G?vsta,Yes,NA,2,22,9
855,Bombus_subterraneus,Corridor,4,Trace,Centaurea_jacea,13:25,13:55,14/08/14,G?vsta,Yes,NA,2,22,9
856,Bombus_subterraneus,Corridor,4,Trace,Centaurea_jacea,13:25,13:55,14/08/14,G?vsta,Yes,NA,2,22,9
857,Bombus_subterraneus,Corridor,4,Trace,Centaurea_jacea,13:25,13:55,14/08/14,G?vsta,Yes,NA,2,22,9
858,Bombus_campestris,Corridor,4,Trace,Centaurea_jacea,13:25,13:55,14/08/14,G?vsta,Yes,NA,2,22,9
859,Bombus_campestris,Corridor,4,Trace,Centaurea_jacea,13:25,13:55,14/08/14,G?vsta,Yes,NA,2,22,9
860,Bombus_campestris,Corridor,4,Trace,Centaurea_jacea,13:25,13:55,14/08/14,G?vsta,Yes,NA,2,22,9
861,Bombus_spp,Corridor,4,Trace,Centaurea_jacea,13:25,13:55,14/08/14,G?vsta,Yes,NA,2,22,9
862,Bombus_terrestris,Corridor,4,Trace,Centaurea_jacea,13:25,13:55,14/08/14,G?vsta,Yes,NA,2,22,9
863,Bombus_terrestris,Corridor,4,Trace,Hypericum_maculatum_ssp._Maculatum,13:25,13:55,14/08/14,G?vsta,Yes,NA,2,22,9
864,Bombus_terrestris,Corridor,5,Trace,Hypericum_maculatum_ssp._Maculatum,14:05,14:20,14/08/14,G?vsta,Yes,NA,2,22,9
865,Bombus_terrestris,Corridor,5,Trace,Campanulaceae_rotundifolia_spp._Rotundifolia,14:05,14:20,14/08/14,G?vsta,Yes,NA,2,22,9
866,Bombus_pascuorum,Corridor,5,Trace,Centaurea_jacea,14:05,14:20,14/08/14,G?vsta,Yes,NA,2,22,9
867,Bombus_pascuorum,Corridor,5,Trace,Centaurea_jacea,14:05,14:20,14/08/14,G?vsta,Yes,NA,2,22,9
868,Bombus_ruderarius,Maintained_roadside,6,1-5%,Trifolium_hybridum_spp_hybridum,14:50,15:10,14/08/14,G?vsta,Yes,"Recently_mown,_Jed_to_id",2,22,9
869,Bombus_lapidarius,Maintained_roadside,6,1-5%,Trifolium_hybridum_spp_hybridum,14:50,15:10,14/08/14,G?vsta,Yes,NA,2,22,9
870,Bombus_lapidarius,Maintained_roadside,6,1-5%,Trifolium_hybridum_spp_hybridum,14:50,15:10,14/08/14,G?vsta,Yes,NA,2,22,9
871,Bombus_sylvarum,Maintained_roadside,6,1-5%,Lathyrus_pratensis,14:50,15:10,14/08/14,G?vsta,Yes,NA,2,22,9
872,Bombus_pascuorum,Maintained_roadside,7,1-5%,Trifolium_hybridum_spp_hybridum,15:15,15:25,14/08/14,G?vsta,Yes,NA,2,22,9
873,Bombus_subterraneus,Maintained_roadside,7,1-5%,Trifolium_hybridum_spp_hybridum,15:15,15:25,14/08/14,G?vsta,Yes,NA,2,22,9
874,Bombus_subterraneus,Maintained_roadside,7,1-5%,Lathyrus_pratensis,15:15,15:25,14/08/14,G?vsta,Yes,NA,2,22,9
875,Bombus_subterraneus,Maintained_roadside,7,1-5%,Centaurea_jacea,15:15,15:25,14/08/14,G?vsta,Yes,NA,2,22,9
876,Bombus_pascuorum,Non_flowering_crop_edge,9,Trace,Lamium_maculatum,15:45,16:00,14/08/14,G?vsta,Yes,NA,2,22,9
877,Bombus_pascuorum,Non_flowering_crop_edge,9,Trace,Lamium_maculatum,15:45,16:00,14/08/14,G?vsta,Yes,NA,2,22,9
878,Bombus_pascuorum,Non_flowering_crop_edge,1,1-5%,Trifolium_hybridum_spp_hybridum,10:45,11:05,15/08/14,_ngeby,No,NA,2,22,10
879,Bombus_pascuorum,Non_flowering_crop_edge,1,1-5%,Lamium_maculatum,10:45,11:05,15/08/14,_ngeby,No,NA,2,22,10
880,Bombus_pascuorum,Non_flowering_crop_edge,1,1-5%,Lamium_maculatum,10:45,11:05,15/08/14,_ngeby,No,NA,2,22,10
881,Bombus_subterraneus,Non_flowering_crop_edge,1,1-5%,Arctium_tomentosum,10:45,11:05,15/08/14,_ngeby,No,NA,2,22,10
882,Bombus_pascuorum,Non_flowering_crop_edge,1,1-5%,Arctium_tomentosum,10:45,11:05,15/08/14,_ngeby,No,NA,2,22,10
883,Bombus_sylvarum,Non_flowering_crop_edge,1,1-5%,Arctium_tomentosum,10:45,11:05,15/08/14,_ngeby,No,NA,2,22,10
884,Bombus_sylvarum,Non_flowering_crop_edge,1,1-5%,Arctium_tomentosum,10:45,11:05,15/08/14,_ngeby,No,NA,2,22,10
885,Bombus_ruderarius,Non_flowering_crop_edge,1,1-5%,Arctium_tomentosum,10:45,11:05,15/08/14,_ngeby,No,NA,2,22,10
886,NA,Non_flowering_crop_edge,3,Trace,NA,11:10,11:25,15/08/14,_ngeby,No,NA,2,22,10
887,Bombus_pascuorum,Forest,4,Trace,Centaurea_jacea,11:30,11:45,15/08/14,_ngeby,No,NA,2,22,10
888,Bombus_sylvarum,Semi_natural_grasslands,2,Trace,Centaurea_jacea,11:50,12:05,15/08/14,_ngeby,No,NA,2,22,10
889,Bombus_subterraneus,Maintained_roadside,5,1-5%,Centaurea_jacea,12:30,12:45,15/08/14,_ngeby,No,NA,2,22,10
890,Bombus_subterraneus,Maintained_roadside,5,1-5%,Centaurea_jacea,12:30,12:45,15/08/14,_ngeby,No,NA,2,22,10
891,Bombus_terrestris,Maintained_roadside,5,1-5%,Campanulaceae_rotundifolia_spp._Rotundifolia,12:30,12:45,15/08/14,_ngeby,No,NA,2,22,10
892,Bombus_terrestris,Maintained_roadside,5,1-5%,Campanulaceae_rotundifolia_spp._Rotundifolia,12:30,12:45,15/08/14,_ngeby,No,NA,2,22,10
893,Bombus_terrestris,Maintained_roadside,5,1-5%,Lathyrus_pratensis,12:30,12:45,15/08/14,_ngeby,No,NA,2,22,10
894,Bombus_subterraneus,Maintained_roadside,5,1-5%,Lathyrus_pratensis,12:30,12:45,15/08/14,_ngeby,No,NA,2,22,10
895,Bombus_pascuorum,Semi_natural_grasslands,6,1-5%,Centaurea_jacea,12:55,13:15,15/08/14,_ngeby,No,NA,2,22,10
896,Bombus_subterraneus,Semi_natural_grasslands,6,1-5%,Centaurea_jacea,12:55,13:15,15/08/14,_ngeby,No,NA,2,22,10
897,Bombus_pascuorum,Semi_natural_grasslands,6,1-5%,Flying,12:55,13:15,15/08/14,_ngeby,No,NA,2,22,10
898,Bombus_subterraneus,Forest_grassland_boundary,9,1-5%,Lathyrus_pratensis,13:25,13:40,15/08/14,_ngeby,No,NA,2,22,10
899,Bombus_subterraneus,Forest_grassland_boundary,9,1-5%,Lathyrus_pratensis,13:25,13:40,15/08/14,_ngeby,No,NA,2,22,10
900,Bombus_pascuorum,Forest_grassland_boundary,9,1-5%,Lathyrus_pratensis,13:25,13:40,15/08/14,_ngeby,No,NA,2,22,10
901,Bombus_pascuorum,Forest_grassland_boundary,9,1-5%,Lathyrus_pratensis,13:25,13:40,15/08/14,_ngeby,No,NA,2,22,10
902,Bombus_pascuorum,Forest_grassland_boundary,9,1-5%,Lathyrus_pratensis,13:25,13:40,15/08/14,_ngeby,No,NA,2,22,10
903,Bombus_pascuorum,Forest_grassland_boundary,9,1-5%,Lathyrus_pratensis,13:25,13:40,15/08/14,_ngeby,No,NA,2,22,10
904,Bombus_pascuorum,Forest_grassland_boundary,9,1-5%,Lathyrus_pratensis,13:25,13:40,15/08/14,_ngeby,No,NA,2,22,10
905,Bombus_pascuorum,Forest,7,1-5%,Lathyrus_pratensis,13:50,14:05,15/08/14,_ngeby,No,NA,2,22,10
906,Bombus_pascuorum,Forest,7,1-5%,Lathyrus_pratensis,13:50,14:05,15/08/14,_ngeby,No,NA,2,22,10
907,Bombus_pascuorum,Forest,7,1-5%,Flying,13:50,14:05,15/08/14,_ngeby,No,NA,2,22,10
908,Bombus_pascuorum,Forest,7,1-5%,Trifolium_hybridum_spp_hybridum,13:50,14:05,15/08/14,_ngeby,No,NA,2,22,10
909,Bombus_pascuorum,Forest,8,1-5%,Leontodon_autumnalis_var._Autumnalis,14:10,14:30,15/08/14,_ngeby,No,NA,2,22,10
910,Bombus_pascuorum,Forest,8,1-5%,Leontodon_autumnalis_var._Autumnalis,14:10,14:30,15/08/14,_ngeby,No,NA,2,22,10
911,Bombus_pascuorum,Forest,8,1-5%,Leontodon_autumnalis_var._Autumnalis,14:10,14:30,15/08/14,_ngeby,No,NA,2,22,10
912,Bombus_pascuorum,Forest,8,1-5%,Leontodon_autumnalis_var._Autumnalis,14:10,14:30,15/08/14,_ngeby,No,NA,2,22,10
913,Bombus_terrestris,Forest,8,1-5%,Leontodon_autumnalis_var._Autumnalis,14:10,14:30,15/08/14,_ngeby,No,NA,2,22,10
914,Bombus_terrestris,Forest,8,1-5%,Leontodon_autumnalis_var._Autumnalis,14:10,14:30,15/08/14,_ngeby,No,NA,2,22,10
915,Bombus_terrestris,Forest,8,1-5%,Leontodon_autumnalis_var._Autumnalis,14:10,14:30,15/08/14,_ngeby,No,NA,2,22,10
916,Bombus_ruderarius,Forest,8,1-5%,Leontodon_autumnalis_var._Autumnalis,14:10,14:30,15/08/14,_ngeby,No,NA,2,22,10
917,Bombus_ruderarius,Forest,8,1-5%,Leontodon_autumnalis_var._Autumnalis,14:10,14:30,15/08/14,_ngeby,No,NA,2,22,10
918,Bombus_pratorum,Forest,8,1-5%,Lathyrus_pratensis,14:10,14:30,15/08/14,_ngeby,No,,2,22,10
919,Bombus_pascuorum,Forest,8,1-5%,Lathyrus_pratensis,14:10,14:30,15/08/14,_ngeby,No,NA,2,22,10
920,Bombus_pascuorum,Forest,8,1-5%,Trifolium_hybridum_spp_hybridum,14:10,14:30,15/08/14,_ngeby,No,NA,2,22,10
921,Bombus_terrestris,Forest_grassland_boundary,8,Trace,Flying,11:45,12:00,16/08/14,L?by_S?dra,Yes,NA,2,22,12
922,Bombus_campestris,Forest_grassland_boundary,8,Trace,Flying,11:45,12:00,16/08/14,L?by_S?dra,Yes,NA,2,22,12
923,Bombus_terrestris,Maintained_drain,7,1-5%,Carduus_crispus,12:10,12:30,16/08/14,L?by_S?dra,Yes,NA,2,22,12
924,Bombus_rupestris,Maintained_drain,7,1-5%,Carduus_crispus,12:10,12:30,16/08/14,L?by_S?dra,Yes,NA,2,22,12
925,Bombus_quadricolor,Maintained_drain,7,1-5%,Carduus_arvense,12:10,12:30,16/08/14,L?by_S?dra,Yes,NA,2,22,12
926,Bombus_subterraneus,Maintained_drain,7,1-5%,Epilobium_adenocaulon,12:10,12:30,16/08/14,L?by_S?dra,Yes,NA,2,22,12
927,Bombus_subterraneus,Maintained_drain,7,1-5%,Epilobium_adenocaulon,12:10,12:30,16/08/14,L?by_S?dra,Yes,NA,2,22,12
928,Bombus_subterraneus,Maintained_drain,7,1-5%,Epilobium_adenocaulon,12:10,12:30,16/08/14,L?by_S?dra,Yes,NA,2,22,12
929,Bombus_spp,Maintained_drain,7,1-5%,Epilobium_adenocaulon,12:10,12:30,16/08/14,L?by_S?dra,Yes,NA,2,22,12
930,Bombus_terrestris,Maintained_drain,7,1-5%,Flying,12:10,12:30,16/08/14,L?by_S?dra,Yes,NA,2,22,12
931,Bombus_subterraneus,Maintained_drain,7,1-5%,Flying,12:10,12:30,16/08/14,L?by_S?dra,Yes,NA,2,22,12
932,Bombus_terrestris,Maintained_drain,6,1-5%,Epilobium_adenocaulon,12:35,12:55,16/08/14,L?by_S?dra,Yes,NA,2,22,12
933,Bombus_terrestris,Maintained_drain,6,1-5%,Epilobium_adenocaulon,12:35,12:55,16/08/14,L?by_S?dra,Yes,NA,2,22,12
934,Bombus_spp,Maintained_drain,6,1-5%,Epilobium_adenocaulon,12:35,12:55,16/08/14,L?by_S?dra,Yes,NA,2,22,12
935,Bombus_spp,Maintained_drain,6,1-5%,Epilobium_adenocaulon,12:35,12:55,16/08/14,L?by_S?dra,Yes,NA,2,22,12
936,Bombus_spp,Maintained_drain,6,1-5%,Epilobium_adenocaulon,12:35,12:55,16/08/14,L?by_S?dra,Yes,NA,2,22,12
937,Bombus_humilis,Corridor,5,Trace,Carduus_crispus,13:25,13:45,16/08/14,L?by_S?dra,Yes,,2,22,12
938,Bombus_humilis,Corridor,5,Trace,Carduus_crispus,13:25,13:45,16/08/14,L?by_S?dra,Yes,,2,22,12
939,Bombus_pascuorum,Corridor,5,Trace,Carduus_crispus,13:25,13:45,16/08/14,L?by_S?dra,Yes,NA,2,22,12
940,Bombus_pascuorum,Corridor,5,Trace,Trifolium_hybridum_spp_hybridum,13:25,13:45,16/08/14,L?by_S?dra,Yes,NA,2,22,12
941,Bombus_bohemicus,Corridor,4,Trace,Centaurea_jacea,13:50,14:00,16/08/14,L?by_S?dra,Yes,,2,22,12
942,Bombus_bohemicus,Corridor,4,Trace,Centaurea_jacea,13:50,14:00,16/08/14,L?by_S?dra,Yes,,2,22,12
943,Bombus_spp,Corridor,4,Trace,Centaurea_jacea,13:50,14:00,16/08/14,L?by_S?dra,Yes,NA,2,22,12
944,Bombus_pascuorum,Corridor,4,Trace,Centaurea_jacea,13:50,14:00,16/08/14,L?by_S?dra,Yes,NA,2,22,12
945,Bombus_pascuorum,Corridor,4,Trace,Centaurea_jacea,13:50,14:00,16/08/14,L?by_S?dra,Yes,NA,2,22,12
946,Bombus_subterraneus,Corridor,4,Trace,Centaurea_jacea,13:50,14:00,16/08/14,L?by_S?dra,Yes,NA,2,22,12
947,Bombus_subterraneus,Corridor,4,Trace,Centaurea_jacea,13:50,14:00,16/08/14,L?by_S?dra,Yes,NA,2,22,12
948,Bombus_humilis,Corridor,4,Trace,Centaurea_jacea,13:50,14:00,16/08/14,L?by_S?dra,Yes,,2,22,12
949,Bombus_bohemicus,Corridor,4,Trace,Centaurea_jacea,13:50,14:00,16/08/14,L?by_S?dra,Yes,NA,2,22,12
950,Bombus_pascuorum,Corridor,3,Trace,Carduus_arvense,14:20,14:40,16/08/14,L?by_S?dra,Yes,NA,2,22,12
951,Bombus_pascuorum,Corridor,3,Trace,Carduus_arvense,14:20,14:40,16/08/14,L?by_S?dra,Yes,NA,2,22,12
952,Bombus_pascuorum,Corridor,3,Trace,Carduus_arvense,14:20,14:40,16/08/14,L?by_S?dra,Yes,NA,2,22,12
953,Bombus_spp,Corridor,3,Trace,Carduus_arvense,14:20,14:40,16/08/14,L?by_S?dra,Yes,NA,2,22,12
954,Bombus_sylvarum,Maintained_roadside,2,1-5%,Trifolium_hybridum_spp_hybridum,14:45,15:05,16/08/14,L?by_S?dra,Yes,NA,2,22,12
955,Bombus_sylvarum,Maintained_roadside,2,1-5%,Trifolium_hybridum_spp_hybridum,14:45,15:05,16/08/14,L?by_S?dra,Yes,NA,2,22,12
